"t"	"thtlc"	"el"	"ail"	"rdr"	"vt"	"alpha"	"beta"	"phi"	"theta"	"psi"	"p"	"q"	"r"	"x9"	"x10"	"alt"	"power"	"nz"	"ps"	"ny_r"
1.380000000000000e+01	0.000000000000000e+00	-3.281177264522719e-02	4.483386634938411e-06	-2.061818204535739e-06	5.931146863328611e+02	8.183330643725131e-03	3.366398722945131e-07	4.672747195951089e-05	2.257488868968428e-02	-5.696043608834876e-01	-3.854008687203012e-05	-1.002588561630398e-03	2.530561080432923e-06	5.238963589637598e+03	-3.441153767752657e+03	-2.163585096104329e+02	9.140687835699084e-06	9.603918642025708e-02	3.790936858503405e-06	-1.766599710259094e-06
1.381000000000000e+01	0.000000000000000e+00	-3.281137492477141e-02	4.396442079766307e-06	-2.042365151327513e-06	5.930621132350699e+02	8.191339708167562e-03	3.333201192333132e-07	4.633809047939177e-05	2.256487168174820e-02	-5.696043362254851e-01	-3.819777755485583e-05	-1.000933050601697e-03	2.510504575433046e-06	5.243957555824155e+03	-3.444351956421137e+03	-2.162732113590970e+02	9.049736620470578e-06	9.600600633608940e-02	3.749353649605926e-06	-1.756448085242483e-06
1.382000000000000e+01	0.000000000000000e+00	-3.281097667901350e-02	4.317306468870090e-06	-2.024151548922769e-06	5.930095573680791e+02	8.199347714017365e-03	3.300086657610080e-07	4.595214089228532e-05	2.255487126116901e-02	-5.696043117537486e-01	-3.784630310716883e-05	-9.992785906812237e-04	2.491087177405711e-06	5.248951080773543e+03	-3.447549862347477e+03	-2.161880275056934e+02	8.959690372755349e-06	9.597283215933833e-02	3.708398270264428e-06	-1.746209435123784e-06
1.383000000000000e+01	0.000000000000000e+00	-3.281057710344826e-02	4.254151691596979e-06	-2.008523208826180e-06	5.929570187205328e+02	8.207354594714092e-03	3.266892689296374e-07	4.557059957430690e-05	2.254488732625152e-02	-5.696042874508948e-01	-3.748328344634805e-05	-9.976239688662711e-04	2.472625937274976e-06	5.253944164627174e+03	-3.450747485623378e+03	-2.161029579233843e+02	8.870540072039726e-06	9.593966437771116e-02	3.669282488930317e-06	-1.735791655817936e-06
1.384000000000000e+01	0.000000000000000e+00	-3.281017525076822e-02	4.216536325842489e-06	-1.997055891730340e-06	5.929044972810445e+02	8.215360272676348e-03	3.233426975183501e-07	4.519462417790052e-05	2.253491976056621e-02	-5.696042632965592e-01	-3.710612014887736e-05	-9.959677595128061e-04	2.455488432585371e-06	5.258936807526397e+03	-3.453944826340446e+03	-2.160180024853148e+02	8.782276788550067e-06	9.590650356440966e-02	3.633437989606630e-06	-1.725088710391456e-06
1.385000000000000e+01	0.000000000000000e+00	-3.280977032662107e-02	4.208465787734969e-06	-1.990495377211529e-06	5.928519930382689e+02	8.223364673941977e-03	3.199500039050715e-07	4.482522467854686e-05	2.252496845420764e-02	-5.696042392673881e-01	-3.672248484052286e-05	-9.943087340321100e-04	2.439635046456188e-06	5.263929009612405e+03	-3.457141884590341e+03	-2.159331610648111e+02	8.694891678610455e-06	9.587335020961252e-02	3.602140117383815e-06	-1.714133332523848e-06
1.386000000000000e+01	0.000000000000000e+00	-3.280936492596512e-02	4.163762599419838e-06	-1.978784450123009e-06	5.927995059817190e+02	8.231367914301901e-03	3.165361924744798e-07	4.445955416946936e-05	2.251503356514731e-02	-5.696042153538767e-01	-3.643748622214381e-05	-9.926504406188631e-04	2.420586374372606e-06	5.268920771025350e+03	-3.460338660466142e+03	-2.158484335378388e+02	8.608375959241484e-06	9.584020284881070e-02	3.572193653255638e-06	-1.704426329700456e-06
1.387000000000000e+01	0.000000000000000e+00	-3.280895981531282e-02	4.080167005131747e-06	-1.961439421046011e-06	5.927470361005221e+02	8.239370067646180e-03	3.131205446169990e-07	4.409660212939184e-05	2.250511517378695e-02	-5.696041915778831e-01	-3.624020618408656e-05	-9.909940774604578e-04	2.398504178817538e-06	5.273912091906171e+03	-3.463535154059517e+03	-2.157638197798213e+02	8.522721011089052e-06	9.580706100894019e-02	3.542371146963458e-06	-1.695890540620632e-06
1.388000000000000e+01	0.000000000000000e+00	-3.280855484990428e-02	3.976920839449694e-06	-1.941260915669481e-06	5.926945833835931e+02	8.247371163321745e-03	3.097121608680435e-07	4.373637999547914e-05	2.249521329575537e-02	-5.696041679612406e-01	-3.608727289691985e-05	-9.893395864028940e-04	2.374967560127986e-06	5.278902972396012e+03	-3.466731365461618e+03	-2.156793196657019e+02	8.437918311452211e-06	9.577392473867810e-02	3.512614144066692e-06	-1.687976055529217e-06
1.389000000000000e+01	0.000000000000000e+00	-3.280814990320520e-02	3.870337950341237e-06	-1.920626389448073e-06	5.926421478198553e+02	8.255371226128448e-03	3.063184170708169e-07	4.337891294246786e-05	2.248532794206179e-02	-5.696041445218066e-01	-3.594221937619575e-05	-9.876869182774799e-04	2.351308326685301e-06	5.283893412635902e+03	-3.469927294763596e+03	-2.155949330704964e+02	8.353959413419083e-06	9.574079408535813e-02	3.482896611243763e-06	-1.680219283527102e-06
1.390000000000000e+01	0.000000000000000e+00	-3.280774486690700e-02	3.773804199162603e-06	-1.901490127602187e-06	5.925897293982398e+02	8.263370276319048e-03	3.029449643763141e-07	4.302423988266657e-05	2.247545911909588e-02	-5.696041212734629e-01	-3.577548348244968e-05	-9.860360329008305e-04	2.328610994915198e-06	5.288883412766746e+03	-3.473122942056598e+03	-2.155106598692924e+02	8.270835945866908e-06	9.570766909497064e-02	3.453224936292123e-06	-1.672242952571236e-06
1.391000000000000e+01	0.000000000000000e+00	-3.280733965092666e-02	3.697777460658528e-06	-1.885383245117928e-06	5.925373281076863e+02	8.271368329599222e-03	2.995957292433184e-07	4.267241346595544e-05	2.246560682862771e-02	-5.696040982261150e-01	-3.556440792120032e-05	-9.843868990748678e-04	2.307712789287733e-06	5.293872972929328e+03	-3.476318307431773e+03	-2.154264999372501e+02	8.188539613461957e-06	9.567454981216264e-02	3.423637928128220e-06	-1.663756109474614e-06
1.392000000000000e+01	0.000000000000000e+00	-3.280693418340694e-02	3.649787622962379e-06	-1.873413686747136e-06	5.924849439371425e+02	8.279365397127560e-03	2.962729134384030e-07	4.232350007978653e-05	2.245577106780780e-02	-5.696040753856929e-01	-3.529324024294966e-05	-9.827394945868216e-04	2.289203642317318e-06	5.298862093264313e+03	-3.479513390980266e+03	-2.153424531496017e+02	8.107062196659592e-06	9.564143628023777e-02	3.394206816787522e-06	-1.654554119906286e-06
1.393000000000000e+01	0.000000000000000e+00	-3.280652841071612e-02	3.634436587596099e-06	-1.866266227007371e-06	5.924325768755641e+02	8.287361485515567e-03	2.929769940359312e-07	4.197757984918368e-05	2.244595182916709e-02	-5.696040527541506e-01	-3.495313284318303e-05	-9.810938062092284e-04	2.273426194562717e-06	5.303850773912243e+03	-3.482708192793220e+03	-2.152585193816516e+02	8.026395551704252e-06	9.560832854115631e-02	3.365035253424508e-06	-1.644518668391354e-06
1.394000000000000e+01	0.000000000000000e+00	-3.280612229744818e-02	3.653398269470237e-06	-1.864202470181921e-06	5.923802269119152e+02	8.295356596827659e-03	2.897067234180558e-07	4.163474663674253e-05	2.243614910061694e-02	-5.696040303294660e-01	-3.454214296236905e-05	-9.794498296999321e-04	2.260475794627047e-06	5.308839015013543e+03	-3.485902712961781e+03	-2.151746985087764e+02	7.946531610629457e-06	9.557522663553515e-02	3.336259310312673e-06	-1.633617758310970e-06
1.395000000000000e+01	0.000000000000000e+00	-3.280571582642283e-02	3.705418596883918e-06	-1.867060850319793e-06	5.923278940351681e+02	8.303350728581169e-03	2.864591292747196e-07	4.129510804263054e-05	2.242636286544914e-02	-5.696040081056416e-01	-3.406523268595966e-05	-9.778075698020838e-04	2.250200499157778e-06	5.313826816708513e+03	-3.489096951577087e+03	-2.150909904064250e+02	7.867462381257798e-06	9.554213060264784e-02	3.308047480844520e-06	-1.621905711902342e-06
1.396000000000000e+01	0.000000000000000e+00	-3.280530899868531e-02	3.786315511524882e-06	-1.874256631235726e-06	5.922755782343032e+02	8.311343873746341e-03	2.832295146036545e-07	4.095878540458688e-05	2.241659310233592e-02	-5.696039860727037e-01	-3.353426894439001e-05	-9.761670402441419e-04	2.242201072846728e-06	5.318814179137335e+03	-3.492290908730281e+03	-2.150073949501185e+02	7.789179947200928e-06	9.550904048042456e-02	3.280600679531563e-06	-1.609523170258723e-06
1.397000000000000e+01	0.000000000000000e+00	-3.280490183350660e-02	3.888978968469419e-06	-1.884781906510176e-06	5.922232794983091e+02	8.319336020746335e-03	2.800114577103837e-07	4.062591379792272e-05	2.240683978532992e-02	-5.696039642167027e-01	-3.296802351307885e-05	-9.745282637398724e-04	2.235830988430076e-06	5.323801102440066e+03	-3.495484584512498e+03	-2.149239120154502e+02	7.711676467859625e-06	9.547595630545215e-02	3.254152242004344e-06	-1.596697093329428e-06
1.398000000000000e+01	0.000000000000000e+00	-3.280449436838331e-02	4.003370936182441e-06	-1.897205599489329e-06	5.921709978161826e+02	8.327327153457223e-03	2.767968122082188e-07	4.029664203552083e-05	2.239710288386422e-02	-5.696039425197132e-01	-3.239217301242796e-05	-9.728912719883480e-04	2.230196426688346e-06	5.328787586756648e+03	-3.498677979014877e+03	-2.148405414780855e+02	7.634944178423695e-06	9.544287811297404e-02	3.228967925012402e-06	-1.583740759919817e-06
1.399000000000000e+01	0.000000000000000e+00	-3.280408665903766e-02	4.116525396517445e-06	-1.909673463285089e-06	5.921187331769286e+02	8.335317251207994e-03	2.735757070182613e-07	3.997113266783586e-05	2.238738236275231e-02	-5.696039209598341e-01	-3.183929890782254e-05	-9.712561056739487e-04	2.224156276446417e-06	5.333773632226899e+03	-3.501871092328552e+03	-2.147572832137621e+02	7.558975389872035e-06	9.540980593689033e-02	3.205345906424294e-06	-1.571053767691304e-06
1.400000000000000e+01	0.000000000000000e+00	-3.280367877941757e-02	4.212548344716523e-06	-1.919908080775092e-06	5.920664855695602e+02	8.343306288780548e-03	2.703365463694029e-07	3.964956198289425e-05	2.237767818218813e-02	-5.696038995111882e-01	-3.134888750963104e-05	-9.696228144663621e-04	2.216322134573521e-06	5.338759238990516e+03	-3.505063924544658e+03	-2.146741370982899e+02	7.483762488972624e-06	9.537673980975776e-02	3.183616785227589e-06	-1.559122033161354e-06
1.401000000000000e+01	0.000000000000000e+00	-3.280327082169659e-02	4.272617789410357e-06	-1.925208864602698e-06	5.920142549830989e+02	8.351294236409701e-03	2.670660097983247e-07	3.933212000629422e-05	2.236799029774604e-02	-5.696038781439224e-01	-3.096732997320531e-05	-9.679914570205827e-04	2.205058305983240e-06	5.343744407187077e+03	-3.508256475754326e+03	-2.145911030075511e+02	7.409297938282513e-06	9.534367976278968e-02	3.164143581528872e-06	-1.548517791703485e-06
1.402000000000000e+01	0.000000000000000e+00	-3.280286289627395e-02	4.274983752618210e-06	-1.922452057176983e-06	5.919620414065739e+02	8.359281059783182e-03	2.637490521494978e-07	3.901901050120583e-05	2.235831866038081e-02	-5.696038568242080e-01	-3.074792229888040e-05	-9.663621009769124e-04	2.188481803633512e-06	5.348729136956036e+03	-3.511448746048689e+03	-2.145081808174999e+02	7.335574276147828e-06	9.531062582585612e-02	3.147321736553735e-06	-1.539899597547268e-06
1.403000000000000e+01	0.000000000000000e+00	-3.280245513289753e-02	4.196353287676760e-06	-1.908280680483882e-06	5.919098448290198e+02	8.367266720339602e-03	2.603710242574556e-07	3.871038013436029e-05	2.234866321638532e-02	-5.696038355178142e-01	-3.074655079138559e-05	-9.647348035225760e-04	2.164602387688949e-06	5.353713428436749e+03	-3.514640735518846e+03	-2.144253704041652e+02	7.262584117054997e-06	9.527757800903791e-02	3.133482951510698e-06	-1.533962235360841e-06
1.404000000000000e+01	0.000000000000000e+00	-3.280204770868325e-02	4.101308881666434e-06	-1.891444024598091e-06	5.918576652393012e+02	8.375251214640157e-03	2.570448562941028e-07	3.840222630358757e-05	2.233902392873527e-02	-5.696038144082614e-01	-3.075096798277180e-05	-9.631085389555260e-04	2.140191864794118e-06	5.358697281769650e+03	-3.517832444254031e+03	-2.143426716440473e+02	7.190320179923500e-06	9.524453524227466e-02	3.117290398398632e-06	-1.528272043569114e-06
1.405000000000000e+01	0.000000000000000e+00	-3.280164065496306e-02	4.028214752712922e-06	-1.877305689190682e-06	5.918055026264626e+02	8.383234589008821e-03	2.538164685047767e-07	3.809321512800396e-05	2.232940082741774e-02	-5.696037935766409e-01	-3.065220883969030e-05	-9.614831496007892e-04	2.118896966186059e-06	5.363680697094749e+03	-3.521023872343945e+03	-2.142600844143886e+02	7.118775266600945e-06	9.521149716521692e-02	3.096893493155452e-06	-1.521534253491781e-06
1.406000000000000e+01	0.000000000000000e+00	-3.280123393557098e-02	3.966350283353962e-06	-1.864517603165463e-06	5.917533569796778e+02	8.391216881493566e-03	2.506540335857381e-07	3.778465045817620e-05	2.231979394657886e-02	-5.696037729740480e-01	-3.049628554376809e-05	-9.598591769959814e-04	2.099356074569737e-06	5.368663674551328e+03	-3.524215019879234e+03	-2.141776085924967e+02	7.047942236122823e-06	9.517846411122259e-02	3.074009213620260e-06	-1.514247505748498e-06
1.407000000000000e+01	0.000000000000000e+00	-3.280082751250708e-02	3.907404760150203e-06	-1.852038732598358e-06	5.917012282881035e+02	8.399198121092461e-03	2.475323963762337e-07	3.747756474626732e-05	2.231020330877297e-02	-5.696037525616845e-01	-3.031928914059896e-05	-9.582370308190654e-04	2.080504272902893e-06	5.373646214278619e+03	-3.527405886950435e+03	-2.140952440556918e+02	6.977814013895771e-06	9.514543634735198e-02	3.050001113727064e-06	-1.506801990809429e-06
1.408000000000000e+01	0.000000000000000e+00	-3.280042134593730e-02	3.845477373685251e-06	-1.839135080737410e-06	5.916491165408792e+02	8.407178327753673e-03	2.444330738584980e-07	3.717271904603691e-05	2.230062892496267e-02	-5.696037323108598e-01	-3.014738953974361e-05	-9.566169888883512e-04	2.061573344396058e-06	5.378628316415802e+03	-3.530596473647976e+03	-2.140129906813065e+02	6.908383591697628e-06	9.511241407436763e-02	3.025879323504790e-06	-1.499479448995254e-06
1.409000000000000e+01	0.000000000000000e+00	-3.280001539419369e-02	3.777077218565659e-06	-1.825379688002783e-06	5.915970217271274e+02	8.415157512375463e-03	2.413442551577528e-07	3.687060301284101e-05	2.229107079451880e-02	-5.696037122029899e-01	-2.999683551472959e-05	-9.549991971624964e-04	2.042091772512550e-06	5.383609981102010e+03	-3.533786780062174e+03	-2.139308483466860e+02	6.839644027677420e-06	9.507939742673445e-02	3.002300549077281e-06	-1.492453170477166e-06
1.410000000000000e+01	0.000000000000000e+00	-3.279960961377421e-02	3.701123293420932e-06	-1.810652631986765e-06	5.915449438359533e+02	8.423135676806184e-03	2.382608015422071e-07	3.657143490363216e-05	2.228152890522043e-02	-5.696036922295977e-01	-2.987395470305130e-05	-9.533836697405058e-04	2.021884740968474e-06	5.388591208476327e+03	-3.536976806283238e+03	-2.138488169291882e+02	6.771588446355361e-06	9.504638647261965e-02	2.979568072663295e-06	-1.485787995276871e-06
1.411000000000000e+01	0.000000000000000e+00	-3.279920395934281e-02	3.618944500903516e-06	-1.795141027453757e-06	5.914928828564452e+02	8.431112813844293e-03	2.351842464230572e-07	3.627516157695935e-05	2.227200323325488e-02	-5.696036723923132e-01	-2.977515360617005e-05	-9.517702888617315e-04	2.001074133732721e-06	5.393571998677784e+03	-3.540166552401264e+03	-2.137668963061834e+02	6.704210038622850e-06	9.501338121389276e-02	2.957631752576508e-06	-1.479440313266590e-06
1.412000000000000e+01	0.000000000000000e+00	-3.279879838372943e-02	3.534279647688812e-06	-1.779339026340287e-06	5.914408387776741e+02	8.439088907238334e-03	2.321227953544869e-07	3.598145849296805e-05	2.226249374321771e-02	-5.696036527028737e-01	-2.968691758951398e-05	-9.501588049058730e-04	1.980078535026968e-06	5.398552351845364e+03	-3.543356018506243e+03	-2.136850863550544e+02	6.637502061742474e-06	9.498038158612566e-02	2.936088023225509e-06	-1.473258064169056e-06
1.413000000000000e+01	0.000000000000000e+00	-3.279839283793003e-02	3.453277444475152e-06	-1.764047817754995e-06	5.913888115886941e+02	8.447063931686954e-03	2.290913260336664e-07	3.568972971340016e-05	2.225300038811271e-02	-5.696036331831228e-01	-2.958581088247809e-05	-9.485488363929767e-04	1.959613229325678e-06	5.403532268118001e+03	-3.546545204688053e+03	-2.136033869531965e+02	6.571457839347996e-06	9.494738745859249e-02	2.914179895113801e-06	-1.466980737557515e-06
1.414000000000000e+01	0.000000000000000e+00	-3.279798727110650e-02	3.384496505983854e-06	-1.750375627978653e-06	5.913368012785418e+02	8.455037852838892e-03	2.261113883007552e-07	3.539910790159421e-05	2.224352310935193e-02	-5.696036138650117e-01	-2.943847657842432e-05	-9.469398699834373e-04	1.940690201356107e-06	5.408511747634577e+03	-3.549734111036463e+03	-2.135217979780179e+02	6.506070761444404e-06	9.491439863426977e-02	2.890796954839815e-06	-1.460239372855731e-06
1.415000000000000e+01	0.000000000000000e+00	-3.279758163058673e-02	3.338905350959156e-06	-1.739737720464143e-06	5.912848078362371e+02	8.463010627292980e-03	2.232112041388980e-07	3.510845432248502e-05	2.223406183675564e-02	-5.696035947905983e-01	-2.920163663468138e-05	-9.453312604779962e-04	1.924618136098291e-06	5.413490790533925e+03	-3.552922737641133e+03	-2.134403193069389e+02	6.441334284407831e-06	9.488141484983631e-02	2.864475365096885e-06	-1.452556559337975e-06
1.416000000000000e+01	0.000000000000000e+00	-3.279717557556702e-02	3.313023883645731e-06	-1.731803919746542e-06	5.912328312509012e+02	8.470982250676256e-03	2.203668371945515e-07	3.481885915889747e-05	2.222461654827031e-02	-5.696035759255528e-01	-2.890127268981955e-05	-9.437228084593072e-04	1.910711754422685e-06	5.418469396954612e+03	-3.556111084591953e+03	-2.133589508179968e+02	6.377241927033769e-06	9.484843646737327e-02	2.836624053582743e-06	-1.444191489770699e-06
1.417000000000000e+01	0.000000000000000e+00	-3.279676886387779e-02	3.287888712520177e-06	-1.724242226406850e-06	5.911808715118484e+02	8.478952782795628e-03	2.175151473969486e-07	3.453297462930144e-05	2.221518730402579e-02	-5.696035571754149e-01	-2.862413388585492e-05	-9.421152623305663e-04	1.896445213470916e-06	5.423447567034916e+03	-3.559299151979064e+03	-2.132776923901384e+02	6.313787283042988e-06	9.481546420263345e-02	2.810693318622992e-06	-1.436073831411808e-06
